,book_title,star,title,format,review,helpful,sentiment
503,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I follow Kyndra on Instagram and love trying new recipes from her book and Instagram,Format: Paperback,I follow Kyndra on Instagram and love trying new recipes from her book and Instagram. Her book has been a great tool for me in the kitchen and especially embracing a healthier lifestyle by subbing foods that are good for us for items that are not! Everything I have tried has been delicious and my husband is not fussing about all of the cauliflower we've been eating! LOL,,1
504,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Must buy! Great Keto resource! Picture for every recipe!,Format: Paperback,"Best cookbook I have ever purchased! I love that every recipe has a beautiful photo to go with it. Rarely do books have a picture of every single recipe. This is a must buy for any Keto lifestyle. It is a great resource including her background, tips and sample meal plans! I can't wait to check out her other books!",,1
505,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Cookbook!,Format: Paperback,"Easy delicious recipes. I have made several of them so far and they are so good. Lots of options too if you are dairy free, paleo, nut-free or vegetarian. Great variety of different meals, snacks, sauces, dessert(omg the dessert are so good). This book may have saved my keto experience because I was getting bored with just meat and veggies every night.",,1
506,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,This is one to get!,Format: Paperback,"This book is packed full of great tasting and easy to prepare recipes that are healthy! Everything from appetizers to desserts! Great food, even my fussy husband asks for seconds!",,1
507,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best Keto cookbook!,Format: Paperback,"This cookbook is my go to for cooking delicious Keto foods that taste like all my old favorites. Kyndra has developed a collection of really tasty dishes that support the Keto diet, yet taste great enough to serve to anyone. Great book! If you are following a Keto diet and don’t have this book-get it!",,1
508,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I really love this!,Format: Paperback,Beautiful photos and delicious foods! The author has lived this way!,,1
521,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I just love this book,Format: Paperback,I just love this book. My first KETO cookbook. The pictures with each recipe make you want to make every dish. The recipes are simple yet seem decadent. Every recipe I have tried so far is delicious and help keep my KETO journey on track. Thank you so much Kyndra for sharing this wonderful book.,,1
522,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Love this book.,Format: Kindle Edition,"This book makes the low carb life style so much easier. Love the easy lay out, and the grocery list is very helpful.",,1
523,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,My favorite Keto cookbook,Format: Paperback,My favorite Keto cookbook! The recipes are easy to follow and don’t include any crazy ingredients. Everything I’ve tried has been given two thumbs up from a picky husband and even pickier kids! Using this cookbook is way easier and more helpful than trying to pick and choose recipes from Pinterest.,One person found this helpful,1
524,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,AMAZING Keto Cookbook. Buy it!!!,Format: Paperback,"This is BY FAR my absolute favorite cookbook that I own!!!! Tons of awesome Keto information, and every recipe is AMAZING!!! Even my kids love the food I make from this book!",,1
525,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I am a visual person and LOVE that every recipe has a gorgeous picture,Format: Paperback,"If you are new to the Keto lifestyle, you need this book!! I am a visual person and LOVE that every recipe has a gorgeous picture!! You will not be disappointed in the recipes nor all the other incredible information contained in this cookbook!",One person found this helpful,1
526,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great low carb recipes!,Format: Paperback,Beautiful book Great recipes! I use Kendra’s recipes almost exclusively for my Keto lifestyle. Thanks Kendra!,One person found this helpful,1
527,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best Keto Cookbook I own! (And I have a lot.),Format: Paperback,"I pre-ordered this book months ago and let me tell you it was so worth the wait! Mouth-watering photos of EVERY single recipe, clear instructions, nutritional info that includes both totalcarb AND net carb counts, allergy info and time-saving or swap tips. Plus there are multiple weekly meal plan ideas set up for you at the front of book and a photographic recipe listing in the back. Plus a folded front and back cover so you can hold your place in the book. And the recipes are amazing, so delicious and my entire family has loved every one we’ve tried so far. I really appreciate how most of the recipes make enough to have leftovers or are easy to batch cook on the weekend. I plan on making every recipe!",4 people found this helpful,1
528,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great for Keto,Format: Paperback,"This is a GREAT keto cookbook! We have tried numerous recipes from it, and all have exceeded expectations. They are very easy recipes and the book is well laid out.",,1
529,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,More than a cookbook!,Format: Paperback,"Love, love, love the cookbook! Just started Keto and I have loved everything I have made from the book!",,1
530,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,This cookbook is one of the best and smartest purchases I have made regarding health and ...,Format: Paperback,This cookbook is one of the best and smartest purchases I have made regarding health and food! All the recipes I have made so far have been delicious & the instructions easy to follow. Plus it’s a wealth of information and really does read like a novel! I love Kyndra’s personal touch throughout it...it’s relatable and her knowledge and insight are priceless! Looking forward to her next book!,,1
589,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,LOVE,Format: Paperback,There are so many great recipes in this book! What I love is that they’re simple and easy to make! Stuff that I actually want to eat.,,1
590,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Yummy stuff,Format: Kindle Edition,Great recipes,,1
591,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Kendra is the real deal!,Format: Paperback,"Kendra has done it again! I Follow her for so much info, and now this book puts her recipes and advice right in my home!",,1
592,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,The best!! Love this keto book. Beautiful pictures and the food is so good. I'll be using this alot!!!,,1
593,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I LOVE the photos for one,Format: Paperback,"I LOVE the photos for one. It is always a bummer when you get so excited for a new cookbook, and there aren't any photos. Kyndra keeps it real- loved her tips and reading her story too! Easy to follow recipes, great for the family. I literally reference this book a few times a week for something new and yummy to make!",,1
594,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,We are LOVING the recipes in Craveable Keto!,Format: Paperback,We are new to keto and this book has made the transition simply delicious. We are eating... and enjoying foods that we have never eaten before. My husband is thrilled with the fact that I am cooking again. And it is so much more than a cookbook. She has great tips that have helped us navigate and win at this new keto lifestyle. Thank you Kyndra!,,1
595,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Food - awesome keto,Format: Paperback,I checked this out at the library before buying and loved it - so I had to buy - everything I have made has been delicious!! Easy way to learn new keto recipe - highly recommend!,,1
596,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Won't disappoint,Format: Paperback,Never have I been more satisfied with a cookbook even has my 17 year old daughter excited when I cook,,1
597,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"Easy, Simple, and Delicious Recipes! Highly recommend.",Format: Paperback,Every single recipe in this book has been amazing and very simple to create. I have even bought the book as gifts for several friends and family!,One person found this helpful,1
598,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Tasty and easy to follow recipes,Format: Paperback,This book has wonderfully tasty keto recipes with easy to follow directions. My favorite recipe is the Everything Bagel. I eat one pretty much every day.,,1
633,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best keto/low carb cookbook ever!,Format: Paperback,"This is absolutely the best low carb/keto cookbook out there. Everything I have made from this book has turned out just as shown. There is nothing boring about these recipes. Right now my house smells divine. I have in the slow cooker the Chinese Five Spice Beef and can’t wait till 4 to try it. If you can only get one cookbook, get this one☮️",,1
634,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Fast service,Format: Paperback,One of the best keto books I’ve bought,,1
635,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great keto information,Format: Paperback,Excellent information with delicious looking recipes. Ingredients i already have. Can't wait to have time to cook.,,1
636,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great book for beginners and pros!,Format: Paperback,What an amazing book! I think I have every page flagged to make. The recipes I have tried so far have been out of this world. The inspiring words and educational section is full of great information. You must buy this book!!,,1
637,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great cookbook. Most recipes can be made in a ...,Format: Paperback,Great cookbook. Most recipes can be made in a short time.,,1
638,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best keto cookbook EVER!!,Format: Paperback,"I love this cookbook!! I've been on the ketogenic lifestyle for 5 months, and was on the search for a great cookbook for keto, and this is the best one I've read! I love all the great information she adds!! Very personalized, I can't wait to buy her other 2 newer keto cookbooks!!!! I have recommended it to tons of other keto friends.",,1
639,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I love how personably this cookbook is,Format: Paperback,I love how personably this cookbook is. Kyndra has a way with words and it is nice to see she is a real person who wants success for all.,,1
640,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"Easy to make, lots of ideas",Format: Paperback,So easy!,,1
641,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,How fast they came,Format: Paperback,Recipe are greatworks,,1
642,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great!,Format: Paperback,Good cookbook. Cannot wait to cook. Would make a great gift,,1
645,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,This book is so beautiful in both content,Format: Paperback,"This book is so beautiful in both content, photos, and the way it's all put together. It's definitely worth more than what it cost to order. It's not just a cookbook. It's a resource for this way of eating for both the keto newbie and the keto veteran. Anyone can benefit from purchasing this book. It not only includes recipes. It also includes meal plans and tips for this way of eating. Things like stocking your keto kitchen and keto on a budget. Her recipes are made with whole foods you can find in the grocery store. They are pretty simple to make, too. The book starts with Kyndra sharing her weight loss journey. Like so many of us she has struggled with weight and food but has learned things she shares with her followers. Get the book! You won't be sorry. It might just change your life if you let it.",4 people found this helpful,1
646,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"This is a great book, I love that the recipes don't require ...",Format: Paperback,"This is a great book, I love that the recipes don't require things that are specialty items. I consider this a home cooking cook book. The recipes are tried and are all delicious. I love that Kyndra has shared her story in the front and it so nice to see that she has struggles also with losing weight. I Love this way of Life.",,1
647,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Wonderful Recipes for Keto Lifestyle,Format: Kindle Edition,I am a follower of Kyndra and her ideas and recipes for eating keto. I purchased her cookbook and found delicious and easy recipes and much information on how to be prepared with meals to be successful at eating this way.,,1
648,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,They turned out really good. Easy to follow recipe,Format: Paperback,"So far I have made the Keto everything bagels. They turned out really good. Easy to follow recipe. Love the tips and advice regarding budget, etc. I’m not following a Keto way of eating but I do watch my carb intake. Can’t wait to make more recipes from this book.",,1
649,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great purchase! Buying more as gifts!,Format: Paperback,Love this book! Not just recipes but information on getting started!,,1
650,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Love this cookbook! Can't wait to try these recipes.,,1
651,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Purely Amazing,Format: Paperback,"This is my first Keto Cookbook and I’m in love! So much information, even has all the nutritional information for each recipe and a picture of the recipes which is double awesome! I highly recommend this cookbook!",One person found this helpful,1
652,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I love everything by Kyndra Holley,Format: Paperback,"I love everything by Kyndra Holley. I've never felt that her recipes are difficult and have LOVED every recipe. Her story is inspiring...and is real. Not a lose 20 lbs in a month story, but let's talk about permanent change and loving yourself story. Plus, her dogs are adorable. Thank you Kyndra for providing me food I love!",,1
653,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,You're gonna love this book!!,Format: Paperback,This is a great cookbook! It is packed with helpful hints and amazing recipes. Just the Lasagna recipe alone (less than 6 net carbs a-freaking-mazing) is worth the price of this book. Love that the author shares her journey too.,,1
654,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,"Love this book, her story and all the great recipes!",,1
667,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,My fave Keto cookbook,Format: Paperback,This is my go-to Keto cookbook. The recipes are easy and delicious. The photos are beautiful and the layout is awesome. So easy to find what you’re looking for. My copy is a mess because it’s so well used and loved.,,1
668,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Love this cookbook,Format: Paperback,"Beautifully done cookbook. Very clear instructions and nutrition info on each recipe! I love the Lemon ricotta pancakes. Too many great recipes to mention. If you are new to LCHF this is a very good book. Easy to read, easy to follow.",,1
669,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I'm so glad I found this book,Format: Paperback,I'm so glad I found this book. I have been on the keto diet for almost a year and this amazing cookbook has reignited my focus with the yummy recipes that allow me to eat foods like desserts I no longer have. It is a must have in your cabinet for go to foods that make you feel like you aren't on a restricted diet!- Eileen,,1
670,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Fabulous recipes,Format: Paperback,"I bought the book because of the lasagna recipe, which is fabulous. My husband doesn’t know it’s not pasta! I keep using the book because every recipe I’ve tried is very good. Best money spent!",,1
671,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,This one the food is as delicious as the pictures are beautiful. Love all the bonus info on Keto,Format: Paperback,"Fabulous cookbook ! I have ALL her cook books now. This one the food is as delicious as the pictures are beautiful.
Love all the bonus info on Keto. LOVE",One person found this helpful,1
672,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Recipes,Format: Paperback,Love these recipes they are great!,,1
673,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,LOVE IT!,Format: Paperback,"I was so excited when this cookbook went on sale and bought it right away. I've already made a few things this weekend from it, the Mac Daddy Salad with the homemade thousand island dressing is SO GOOD!",,1
674,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,"Wonderful, great condition.",,1
675,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Easy to understand,Format: Paperback,"Love how easy your book is to navigate through and understand the Keto concept, thank you. So far every recipe I've tried I've liked, looking forward to making all of them, great book thank you.",,1
676,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,A great book for beginning and people looking for new recipes!,Format: Paperback,A,One person found this helpful,1
678,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Must have keto cook book,Format: Paperback,"This is a must have book for anyone who wants to cook keto. The recipes really are delicious. My son, who is the resident food critic ranked the clam chowder up there with our local chowder restauraunt’s soup.
Every recipe we tried, we loved.
Kendra is a good cook. These are quality recipes.",,1
679,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,The book is great. I love the recipes and all the pictures ...,Format: Paperback,The book is great. I love the recipes and all the pictures and even more the stories! I have been looking forward to getting my copy. Was a little disappointed in the amazon delivery as the corner of the book was wet and the pages stuck together a little however that does not take away from how great this book is. Thank you!,,1
680,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great resource for beginners,Format: Paperback,Love this book! Not only are the recipes delicious and easy to follow Kyndra’s story is quite motivating. She makes the keto diet easy for beginners and the tips and lists at the beginning of the book are so helpful! This is a must have for anyone following the keto diet!,,1
681,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Uncomplicated Recipes,Format: Paperback,Beautiful cookbook. Recipes I have tried were delicious and not complicated to cook. Looking forward to cooking and eating more of them. Good job Kyndra!,,1
682,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Such a great resource for your Keto lifestyle!,Format: Paperback,"This is one of those cookbooks you will sit down and read for several hours. But then also one of those books, you will find yourself using again and again for your favorite weeknight meals. There is nothing too fancy, but still full of flavor.",,1
683,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,It’s more than a cookbook...,Format: Paperback,"This is more than a cookbook for the low carb lifestyle/dieter. Kendra explains the tools, spices, how there are “hidden carbs”, the mindset of most of us who were heavy or unhappy with our bodies - it’s astonishing how we all feel and think the same but than we feel that we are alone. She gives tips on alcohol and dining out. The recipes that we have done so far are delicious and beautifully done. I can’t wait to try them all! @caliketocouple",5 people found this helpful,1
684,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"Simple, entertaining and all edible.",Format: Paperback,I’ve had this cookbook for over a month now. I look at it every day and have fixed many items in all categories. Holly is very easy to follow and also gives you extra tips to be more successful. My husband who is not on Keto doesn’t even know he’s eating healthy. 🤣.,,1
685,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Wonderful cookbook!,Format: Paperback,"Awesome, tasty recipes. Well written, beautiful pictures, all delicious! Best of all I've purchased. Ingredients not weird, cook/bake times spot on. Use it almost every day.",,1
686,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great tasting recipes,Format: Paperback,Absolutely love this book. We live on crack slaw now! Thanks so much,,1
687,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,A fantastic keto resource!,Format: Paperback,"I am new to Keto and this has been a fantastic resource for a wealth of well-thought out recipes. I tried the pizza crust last Friday and loved it, could have fooled me that it wasn't ""pizza"" in the traditional sense. Thank you, Kyndra for creating this cookbook!",,1
689,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,So many great recipes!!!,Format: Paperback,There are so many recipes in Craveable Keto! I have not made any of the recipes in the cookbook yet but I have made recipes that the author has posted on Pinterest and I look forward to trying these as well.,,1
690,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,My New Kitchen Staple,Format: Paperback,My New Kitchen Staple! I love this cookbook and all on Craveable Keto’s other books! This cookbook is my go-to for almost very week’s meal plan. My family has so many favorites from this one cookbook. It’s a must buy! Definitely worth the money!!,,1
691,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Beautiful book,Format: Paperback,I am loving my cook book! So many recipes that are easy to make and use ingredients that are simple and easy to find. I love that there is a picture for every single recipe and the net carbs are listed on the tops of each page for easy reference!,,1
692,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best Keto cookbook on the market,Format: Paperback,"Great recipes, tried about 15 different ones most of them had success",,1
693,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Beautiful photos for each recipe,Format: Paperback,This is a lovely addition to my low carb cookbook collection. Beautiful photos for each recipe!,One person found this helpful,1
694,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Recipes,Format: Paperback,"This is a wonderful book, delicious recipes and beautiful pictures......",,1
695,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Photos,Format: Paperback,I'm glad I purchased this book; it's a great addition to My Keto cookbook library. I'm always looking for more Keto recipes.,,1
696,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Great cookbook! fun recipes and details instructions... and yummy food!,One person found this helpful,1
697,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Kyndra Holley's recipes are amazing. Everyone I have made is a keeper!,,1
698,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Kindle Edition,Excellent source of Keto recipes.,,1
832,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Five Stars,Format: Paperback,Good book,,1
833,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Love it!,Format: Paperback,Love the format of this book. Love the fact that there are pictures for every recipe. First thing I made was the Chicken Cordon Blue Pizza. It was easy and delicious!!!,,1
834,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,lots of delicious recipes,Format: Paperback,easy to find ingredients,,1
835,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"Great receipes, great story!",Format: Paperback,"The receipes are easy to do, very tastey, and have beautiful pictures that make you want to make them. Reading Kendra's story made me realize that I could also follow the keto diet. Excellent book!",,1
836,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,The recipes in this book are amazing. We love the egg roll in a bowl ...,Format: Paperback,The recipes in this book are amazing. We love the egg roll in a bowl and peanut skillet chicken so much! Easy directions and beautiful pictures with carb count noted prominently at the top of each page. You won’t be bored on Keto with this book!,,1
837,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Enjoy healthy eating,Format: Paperback,I have made a couple of recipes from this cookbook and I am impressed. Diets are so hard because you feel deprived. The recipes in this cookbook let you still enjoy the foods that you love and get healthy at the same time.,,1
838,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great book!!!!,Format: Paperback,"Great, user friendly book!!! I've made several recipes and all have been great. I love how everything is quick preparation, quick cooking time, and easy ingredients. I've preordered the Cocktail book, and will anxiously await it's arrival. Highly recommend to purchase right now!",,1
839,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I love Kyndra and her cookbook,Format: Paperback,"I love Kyndra and her cookbook! The ingredients are all readily available, and the recipes are fabulous! She's the reason I'm able to stick with this way of eating. I have the first book, this one, and I'm sure I'll buy the next one! Thank you Kyndra!!",,1
840,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Great Keto recipes,Format: Paperback,Love the recipes!,,1
841,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,This book is amazing. It has a lot of wonderful recipes that ...,Format: Paperback,"This book is amazing. It has a lot of wonderful recipes that are specially marked for food allergies (nut free, dairy free, etc). It also has more than just recipes in it which makes it nice. For example, it goes into what Keto is and has some great need to knows.",,1
865,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,A must have for your keto kitchen,Format: Paperback,Great recipes. Full of flavor and so easy to make. The perfect go-to cookbook for your ketogenic kitchen,,1
866,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I am so in love with this cookbook,Format: Paperback,I am so in love with this cookbook. There are so many easy to follow recipes with wonderful pictures to make your mouth water! Thank you for your hard work Kyndra.,One person found this helpful,1
867,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Excellent book,Format: Paperback,"I love this cookbook,I’ve made so many recipes already...yummy",,1
868,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Best Low Carb Cookbook,Format: Paperback,I originally bought the ebook version of this and loved it so much I decided to buy it in paperback. There is not one recipe that I have not liked. I loved the beginning of the book as well.,,1
869,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,The best so far!,Format: Paperback,Love love love can not wait to try these out!!,,1
870,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Very Keto-friendly,Format: Paperback,"This is my go-to Keto cookbook! Her recipes are always Keto friendly and use common, easy to find ingredients. The recipes are easy to follow and always taste great.",,1
871,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,"Love, Love",Format: Paperback,"Love, Love!! Just bought another one as a early wedding present for my nephew and his lady! Along with her other two books..30 minute Keto meals and Keto Happy Hour!!",,1
872,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Everything about this book is awesome!,Format: Paperback,"I love Kyndra's books...easy to follow recipes, gorgeous photos...another addition to my growing cookbook collection",,1
873,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Fabulous cookbook,Format: Paperback,Love the recipes and the pictures!! Just got and can’t wait to try some recipes! They look great!,,1
874,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,I ordered one for my daughter-in-law. She loves it.,Format: Paperback,Gorgeous photography. Inspiring recipes.,,1
898,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Love it!!,Format: Kindle Edition,Love it! Great resource for my journey! Excited to get cooking!!! Sooo much info and great pics! Thank you so much!!!!!!!!,One person found this helpful,1
899,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Love this book,Format: Kindle Edition,"Love this book, the recipes all have nutrition info and helpful tips! Perfect for beginner low carb way of life.",,1
900,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,One of the best things to happen to me since starting this lifestyle change.,Format: Paperback,The recipes in here have really helped me to stick to the keto plan and make wonderful food for my family.,,1
901,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Fabulous Book!,Format: Paperback,"This book is amazing. It's not just a recipe book but also shares and teaches so much about the lifestyle. Her recipes are simple to follow! You can tell Kyndra put her heart and soul into it!
xoxo thanks girl!",,1
902,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Easy to follow Keto recipies and oh-so-flavorful,Format: Paperback,One of the best Cook Books I've purchased in a long time. I use this book or recipes from Kyndra's website 3-4 days out of the week. The Chinese Chicken Salad and Egg Roll In A Bowl are two of my favorites !,,1
903,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Creative low carb,Format: Paperback,Delicious and creative recipes! I love her take on eating keto too.,,1
904,"Craveable Keto: Your Low-Carb, High-Fat Roadmap to Weight Loss and Wellness (1)",5,Definitely worth buying,Format: Paperback,Great recipes and easy!!,,1
