label,review
2,"I have used this cookbook more than I have ever used any other cookbook, ever. More than The Moosewood Restaurant cookbook in those years after I first graduated from college and had no idea how to cook anything. More than The Family Dinner which helps me figure out what in the heck to make for our family when I run out of inspiration (or my kids decide they're sick of my go-tos).

We have made the apple crumble (several times), the cornbread, the peanut butter cookies, the chocolate cake (several times) and the icing. I'm making the bell pepper quinoa salad this week. It's just that everything you make tastes so great. There are no clunkers. I have never been that much of a Cook's Illustrated fan before -- I'm more of a ""eyeball it"" kind of a cook and thus far, not much of a baker. This book makes baking fan because everything you make tastes great.

I will say it's more of a baking cookbook. There are not a ton of dinner options, although there are some good-looking pastas and a couple of casseroles. I think I'll try tamale pie next, it's getting to be that kind of weather."
2,"American Test kitchen has developed a new way to cook without gluten, reinventing the rules so your food will actually taste good. Included are recipes (with pictures showing you various steps of the process) for such things as lasagna, pasta, cakes and breads.

Their recipe relies on white rice, brown rice, potato starch, tapioca starch, and non fat milk.

For the curious, here is the recipe, but buy the book:

24 ounces (4 1/2 cups plus 1/3 cup) white rice flour
7 1/2 ounces (1 2/3 cups) brown rice flour
7 ounces (1 1/3 cups) potato starch
3 ounces (3/4 cup) tapioca starch
3/4 ounce (3 tablespoons) nonfat milk powder

Book is 336 pages with 118 recipes"
2,"I got this book somewhere else because I didn't know Amazon had it. It was written in 2014 so it is very up to date. Almost every recipe is my favorite. Best muffins and waffles and pie crusts. Also they review several gluten free products on the market right now and the types of flours, such as which store bought breads are best. They also have made up their own flour mix to use in the recipes in the book and I just stick to that since so many recipe's in the book turn out so well. I do a lot of my own baking so I know how this compares to other things I bake."
2,"The people at ATK have done it again! This is a terrific cookbook/manual of Gluten free cooking and most of the recipes are excellent! I have been trying out the recipes for a little over a month now and have had mostly successes!

My previous resource for GF cooking and flour blend was the book 'Cooking for Isaiah'Cooking for Isaiah: Gluten-Free & Dairy-Free Recipes for Easy Delicious Meals 1st (first) Edition by Nardone, Silvana published by Readers Digest (2010) Hardcover
The similarities between the ATK blend and the Nardone blend are pretty big but the ATK flour blend includes dry milk powder which really does make a difference. Yes, this means the recipes are not dairy free but people with Celiac need to avoid gluten, not dairy and not nuts and not soy! This book makes no claim to be allergy friendly and if you are looking for allergy sensitive recipes this is not the right resource for you.

The first section of the book is a hefty resource on eating gluten free and some excellent comparisons of GF staples like pasta. I discovered Jovial pasta from this book and could not be happier! The book also lists the preferred brands for the ingredients. As with all ATK books, each recipe has a preface explaining their research process and what worked and what didn't as they perfected the recipes. Oddly enough, I found these highly entertaining since I stumbled and flopped many a time in my first year of GF cooking and it was nice to read that I was not alone!

The recipes that were sincerely the best GF ones I have used were: Pancakes, waffles, cookies, and Pizza. The chocolate chip cookie recipe here reproduces the tender chewy consistency that is so hard with GF cooking where, more often than not, my cookies seem to turn into puddles of melted sugar!

My attempt at the socca (chickpea pancake) did not work out well and neither did the dinner rolls. I will be trying again with fresher yeast but I found that the yeast breads (including pizza) were fairly dense with this recipe. GF cooking is difficult and the slightest tweak can cause problems with baking so I will be giving the failed recipes another chance

An important detail for me is that the some of the recipes in the book are much more time consuming than the one in the Nadrone book (cooking for Isaiah). Yes, the extra effort produces a pizza crust that is more like a regular pizza but my son doesn't mind the more cracker like consistency of GF crusts and I doubt I will put in 50 minutes of baking time for two crusts when I can make a quicker version instead. This sacrifice of time for quality is also in the pancake recipe where you whip the egg whites and fold them in gently at the end to make them fluffier. I must say, though, that I my child thought these were the best pancakes he had eaten since going GF so this is a recipe I will repeat.

Cooking GF is a challenge since it is so very different from regular cooking and I wish I had a well laid out book like this one when I was starting out in GF cooking. While not all the recipes are perfect (which cookbook is?), many of them are real gems and will help make Celiac disease a little easier to live with for my child."
2,"This book goes into great detail as to why a person who is gluten intolerant must eat differently. Fortunately, no one in my family has this problem. I wanted to get the cookbook to try and cut out some of the gluten in our diets. I've read, and heard, that even if you don't suffer from celiac disease or gluten intolerance eating gluten free is a way of eating with health benefits. I have not been able to try any recipes yet. The list of ingredients you need in order to cook gluten free seems to be many and hard to find in some areas. Also, switching to gluten free is a bit pricey. I will be trying out a few of the recipes when I can afford it. But I do want to stress, this is a very in depth and informative book on cooking gluten free!"
2,"This is one of the best gf cookbooks I have! I use their basic flour mixture and use it for all of my baking. My favorites are: Pumpkin Pie (pie dough) recipe, stovetop mac n cheese (I make this when we go camping too) and sugar cookies recipe. I make these all the time and nobody in my family knows they are gf."
2,"This has been one of the BEST purchases in learning how to bake Gluten-Free. I so appreciate the descriptions and differences that the Test Kitchen gives using the various options for ""flours and gums."" Personally, I am not a test baker. I want to turn out a good product each time I am in the kitchen. Unfortunately that has kept me from trying to convert some of my favorite recipes. This book has given me some much needed guidance so that I feel more prepared to try to convert old family favorites into items I can once again enjoy."
2,"How do they make Gluten Free food taste so good? I bought this book for my sister who can't eat gluten. Now I'm cooking recipes from this cookbook and love it (I can eat gluten, but these recipes are good). The instructions are very clear and they even explain why certain steps are used when baking gluten free. I love the education that I gain while learning to cook without gluten. This is a great gift for anyone who is new to the gluten-free world."
2,"Made the tart crust for a friend - last minute - followed directions closely and threw together ingredients for pine nut and honey filling (not in book, inspired from elsewhere) - literally no time to test the success of crust or tart - ran out door with tart in tow - everyone was amazed that it was gluten free - devoured instantly with compliments and requests for recipes the next day ----

Have also made breads and other recipes from this book. Highly recommended. Best gluten free recipes I have found after years and years of searching."
2,"Leave it to America's Test Kitchen to Do Gluten as it needed to be done. If you have thought about trying a gluten-free life, this book will make it as easy as it can be. So... not ""you'll never miss it"" but you will have loads of delicious recipes to fall back on. (PS: Terry Gross on NPR's ""Fresh Air"" interviewed the authors on her program on March 20, 2014. Look for the podcast on her website.)

Others have commented on the ingredients. I was relieved to see that they don't use nut flours much. I was very happy that they tell you what would happen if you substituted either King Arthur GF Flour or Bob's Red Mill GF All Purpose, mainly because I have a shelf full of the latter to use up, and I am cautious about eating a lot of rice flour.

I've tried the english muffins (excellent, chewy) the recipe yielded about 1200g of dough, so I could have made a dozen easily. You don't need rings to shape them, meaning you can make big ones if you want to (burger buns!). I made the sandwich bread next. Same recipe as the english muffins. Well, the best bread I've made so far, very like Rudi's Flax and Fiber loaf. Somewhat dry and a bit cardboard-y so I sliced it thin but on the other hand it holds up to fillings well.

NOTE: The book warns to use an 8x4 pan rather than 9x5, but the dough (ingredients carefully measured by weight)filled the 8x4 pan to the top, so I put it into a 9x5 ""cloaked it"" with a dusting of sweet rice flour (how else am I going to get rid of it?) and let it rise above the top of the pan before baking. The loaf came out high and rounded and lovely.

The bread has an unidentifiable-to-me smell, which is a bother, but I'd keep using it and maybe make some changes (less sugar, more salt, for a start).

Oh, and you will probably need to have a really good mixer to make the bread, it is a large recipe and gets quite stiff by the time it is mixed.

I also made the blueberry muffins and thought it was one of the poorest recipes I've tried from any source. I threw the last one out, I just couldn't eat it. Very grainy rice texture. I only use Pamela's bread mix for muffins, and love it. Soft and almost wheaty.

I was excited by the unusual: the pupusas and arepas which are latin american specialties, tabbouleh, millet cereal, and good old biscuits, which I'm going to try next (hoping to turn them into scones) because I haven't had one in years.

A very useful book, with enough detail for anyone new to gf baking to follow."
2,"This book goes far beyond just good recipes. As is typical with America's Test Kitchen, they have spent a year evaluating different recipes and trying lots of options to create the best possible result. I especially enjoy reading about the science behind the recipes, but you don't have to do that if you don't want. Rest assured, each recipe will be fabulous if you follow the instructions. They do use a lot of eggs and dairy products, which I am also not able to eat, so I have to make some additional adjustments, but things are still MUCH better than recipes where people just exchange a gluten free flour. THANK YOU!"
2,"This cookbook is awesome! If you, like us, are avoiding gluten for any number of reasons - this is the cookbook you need. My kids have been all over this since we got it. Cupcakes and cake have been the hardest to adjust to missing at birthdays for my kids - now they don't have to miss it! My 12 yr old made the cupcakes immediately and the results were wonderful. Light and delicious. I don't recommend the cream cheese frosting they have in this book - there are better ones out there. I haven't tried the bread recipes yet, because I have one we love that is simple for me, but if they're anything like other America's Test Kitchen recipes - I won't be disappointed.
Thanks America's Test Kitchen!"
2,"I got this book primarily for the baked goods recipes and was not disappointed. Truly delicious gluten-free desserts that taste like the ""real"" thing. No weird after-taste, etc. Just plain delicious baked goods. The only downside is that the recipes require a pretty sizable investment in a variety of different flours, some available only at ""gourmet"" stores (ala Whole Foods or the like). I spent more than $20 just on the ingredients to make the ATK flour blend, plus purchasing xanthan gum. Besides that minor quibble (hey, the flour blend does work, so I can't really complain), the recipes have been great!"
2,"Thank you ATK! We have been waiting for a cookbook like this for a long time. Not only do they have a gluten free flour mix that works, the recipes work as well! We made chocolate chip cookies from scratch (AND at high altitude) and they tasted exactly like the ones we used to make with all-purpose (wheat) flour. The chocolate chip cookies actually stayed soft for 2 full days. I can't say exactly how long they would stay soft because they are already gone! We also made the gluten free waffles this morning. Soooo good! If you have been struggling to find recipes that taste like the wheat version you remember, this cookbook is for you. It will really make you ask, ""How can it be gluten free???"" My family thanks ATK for all of their hard work to bring us food we can enjoy again!

I also did the math on the America's Test Kitchen Gluten Free Flour blend that they share with you on page 13. It is roughly $2.07 a pound (according to current Amazon pricing for the individual GF flours). That is less than half the price of the premixed flours that you buy at the grocery store. Plus, it tastes better!

The down-to-earth explanations and directions are very helpful. We can't wait to try the next recipe!"
2,"Wish it had more recipes, but overall it's a winner. I like the fact that they provide reasons why certain ingredients are in the recipe ( eg. milk powder for browning, oat flour for additional protein, etc.) This is more than a cookbook.It's a study in the art and science of food prep. I learned a lot from reading the ""support"" information and I hope others will take the time to read through it as well . Helpful info for those of us wanting to revise our home recipes to make them GF.

I have made several recipes and all have turned out beautifully. Big fan of the sandwich bread---now if someone can just figure out a way to preserve its' freshness without having to freeze it. Yes, a new project for ATK."
2,"I can't say enough about this cookbook. I have always loved Cook's Illustrated and now that they have moved into gluten free, I am so impressed. I tried almost every cookie recipe as soon as I got the book and I have nothing but praise for all of them. I served the cookies to friends and they couldn't believe that they were gluten free. I have been gluten free for more than 10 years and of all the cookbooks I have collected over the years, this and Annaliese Roberts Gluten Free Classics are my favorites. This makes a great gift for a gluten free friend."
2,"FYI, BOB'S RED MILL, now has ""BOB'S RED MILL, Gluten Free 1 TO 1 Baking Flour"", I just made a ""test pie crust"", and it has perfect texture, and taste. This product is fairly expensive, but there is no soybean in it, therefore, no after taste this book, repeatedly, mentioned, so if you want a great result, use this flour. I am Lactose Intolerant, too, so I am not able to use all the recipes, but many I can adapt. This is a very good book."
2,"This is a wonderful book that provides explanations of flours, starches, pastas, etc. used for gluten free. It rates specific name brand products and provides a variety of recipes. One of the better books that I have found in understanding and how to cook/bake gluten free. I would readily recommend it."
2,"A good guide although, a lot of starches are used and have not gotten the flavors I had hoped for. I make up the basic mix and then use it in conjunction with my own gf mix. The textures probably aren't the same but the flavor is better. If you follow it TO THE LETTER it will come out as they predict. A bit of a science project but every GF home needs this book."
2,This is the best gluten free cookbook and consistent with the high quality of everything America's Test Kitchen does. The flour mixture works great. We made bread in both a breadmaker and by hand. Both breads were good but the handmade bread was fairly easy and amazing. You can't buy gluten free bread this good. Can't wait to try more recipes!
2,"I like the explanation as to why certain ingredients are used or why certain methods are employed, that allows me to adjust the recipes I have made for years to be gluten free. I like their recipes as well but I've been most happy learning how the ingredients work together. If you are just looking for a good book of recipes this will be great for you too."
2,"Wow! I bought this book last week, purchased the flours this morning, and just made the basic bread recipe. It was wonderful and brought fresh baked bread back into our lives. I haven't tried any other recipes yet but was so excited that I had to review the book right away ."
2,"So far, I've tried 4 recipes from this book. I highly recommend the Gluten Free Lemon Pound cake. You do have to follow the detailed instructions, but the authors give you the reasoning behind their methods. My fiancÃ© could not tell that the chocolate chip cookies were gluten-free (except that I should have added nuts to the recipe. Next time. :). I will continue to try different recipes as the need arises, and I'm expecting great results when I do."
2,I loved every page of this book.. Devoured it in one sitting. If you like to understand the how and why of successful gluten free baking you must have this book.. I love Cooks Illustrated magazine and this book is up to the standards of that publication. I have it on my Kindle and will soon order a paper copy. The comfort food recipes look really good and I will soon try them all. Have just ordered all the ingredients to make the ATK recommended flour mix.
2,"Another informative, practical and entertaining cookbook from America's Test Kitchen. What I love about these specialty volumes is that they are almost all in full-colour rather than the monochromatic form their magazines are published in.

This Gluten-Free guide:
Pros:
+ Introduction that explains what Gluten-Free is
+ Simple and easy to understand substitutions with everyday recipes such as lasagna and crumb cake
+ Use of store bought and commonly available Gluten-Free mixes and ingredients.
+ Reviews and side-by-side comparisons on the results in sample recipes of these same widely available Gluten-Free mixes.
+ Recommends which one of the widely available mixes to use with which recipe for the best results
+ America's Test Kitchen also developed and tested their own Gluten-Free ""flour"" blend which is also really good.
+ This book does not favour its own blend over others. It compares them on equal footing and does not hesitate to recommend other mixes over its own if that's what gives the best results for a specific recipe.

Cons:
- The majority of the recipes do use Gluten-Free ingredients that are ok for those merely looking to practice a Gluten-reduced diet but is not compatible for those that are diagnosed Celiac. Examples are recipes that feature Gluten-Free oats whcih are suitable for those that are merely sensitive but would cause severe distress for those diagnosed Celiac due to cross-sensitivity. Another example would be chocolate and cocoa powder which may be certified Gluten-Free but can still irritate a Celiac.
- There are a large number of recipes devoted to baked goods and the use of gluten-Free pastas.

Overall a very practical, easy to follow and understand book by America's test kitchen. Perfect for those wanting to practice a Gluten-reduced diet for health reasons but is not suitable for someone who has actually been diagnosed Celiac."
2,"I have made all the breads in the book and they are great. The best is the cinnamon raisin bread. I have also made the chocolate chip cookies, lemon pound cake, pie crust (which, as it is with all GF pie crusts, difficult to handle), and some more items. I l love this book so much that I am getting rid of my other cookbooks that ask for a flour mix to be made. One thing though, if you are lactose intolerant, do not buy the book as the flour blend asks for powdered milk. Some of the recipes call for additional powdered milk as well. Just so you know."
2,"Not as much a collection of recipes that happen to not have gluten, But a lot of recipes that replace gluten foods: breads, pie crusts, etc.

I showed to 2 people I know with gluten allergies, and they are both planning on getting copies."
2,"My 17 year old daughter was recently diagnosed with Celiac disease after struggling with symptoms that doctors couldn't explain. She loves to bake and had wanted to become a pastry chef. Fortunately, I found this cookbook. I already owned countless America's Test Kitchen products, including Cooks Illustrated and Cooks Country. Every recipe in this book has turned out well for me. We gobbled a batch of the chewy sugar cookies yesterday. I'm so very thankful to this company and hope they produce many, many more cookbooks for people that must be gluten-free."
2,"When I ordered this book I was quite excited. A gluten free cookbook that seemed to have some real thought behind it and new ideas. The one recipe I was particularly looking forward too was for the sandwich bread. I have been a diagnosed coeliac for 17 years and a good bread for some one who is required to be gluten free is hard to find. Granted, with the increased awareness and popularity of the gluten free diet the options are getting better. Imagine my disappointment when I reached this recipe in the book, and one of the ingredients is oat flour! Yes you can purchase wheat free oat flour, but a warning to many coeliacs out there, especially newly diagnosed, many coeliacs react to oats as well due to the similarity of the protein structures in oats and wheat. I am excited by trying many of the recipes in the book as they are different to many recipes that just substitute gluten free flour for regular flour.

Great cook book for those are choosing to be gluten free, rather than those required to be gluten free due to the addition of oats in several of the recipes."
2,"The recipes were largely for pasta and other recipes that are fairly easy modify. That said, the few recipes I have tried were enjoyable. I particularly enjoyed pasta carbonara. There are better gluten free cookbooks available, but this is not the best."
2,"A beautiful book aesthetically and while I haven't tried the recipes, I appreciate the first chapter filled with so much information about GF eating in general. I am gluten-sensitive, and it has gotten more pronounced as time goes on, so I knew I had to officially get away from all food items that were not working for me. I was shown this book by a relative and bought it on title alone. I have been disappointed with may of the substitute flours and the huge expense of purchasing ready-made GF items, so this looked like a win-win. SO excited to try some of the recipes this
Spring!"
2,I made the cornbread stuffing for Thanksgiving and it was wonderful. Next year I might freeze the cornbread sheets after baking to make the preparation easier. I have also made the pad Thai and it was great.
2,"Amazing cookbook!!! I got this as a gift a month after being diagnosed gluten intolerant and was hesitant at first. All the googled recipes I had tried and store bought substitutes had left me feeling hungry none them tasted right and it didn't help that I suck at cooking. Well now I am nice and full the recipes are great and easy, even my foodie fiance is impressed, and I don't feel limited on food anymore it is great. Can't wait to get volume 2 yay"
2,Best book on the subject we have found. Additionally They test different products and give you their take. The developed their own baking blend- we have been using it and it has been great! Had awesome apple pie crust for Thanksgiving
2,I don't understand why people are giving this book bad reviews for nutrition. It's a cook book for gluten free baking not a health or nutrition book. Some of us rarely indulge in processed sugary treats but when we do then flavor is the most important factor. If you fall into this group you will love this book. I can make any recipe in this book and I know it will turn out well enough for me to serve my guests or take to a potluck etc. If you are looking for a nutrition/healthy cookbook look elsewhere. I'm glad ATK made this cookbook as its given me back my joy for baking.
2,"Haven't tried the recipes yet but trust the cooks at the Test Kitchen. They sound delicious. Great pictures too. Have to start collecting the ingredients. Only afraid it will be fattening because I'll want to eat all of it. Thank you ""Cooks""! Now all I need is a GF recipe for Norwegian Yulekage and I can get through this GF challenge. As a person with celiac disease, I can't thank you enough. Applause Applause Applause. Joan"
2,Lots of great gluten free recipes. Well worth it. Thanks for sharing! I also enjoyed some Italian gluten free recipes for the gluten free beginner You'd Never Know it's Gluten Free: 27 Simple and Delicious Recipes from the Italian Mama's Kitchen
2,"Over the past several years, I have struggled with gluten issues and a fair amount of denial. As such, I'd had problems eating healthy and especially enjoying foods. While I have only had this a few days, it has really peaked my interested and shown me at least a little bit of light. I found this book does a good job of adapting familiar foods to your needs. While much of it seems like the same old foods, they are foods I can get away with eating now! The book also seems well written and laid out, with many photos and descriptive recipes."
2,There is something for everyone here. A generous range of recipes from vegetarian to those for meat-eaters. A welcome addition to the gluten-free cookbook library.
2,"Pizza recipe works great. The information is informative. The goal of the book is only to have recipes the previously require wheat flour. If you want meat and vegetable recipes, this is not the right book for you."
2,"This is THE BEST gluten free cookbook I have found. The recipes are actually good and easy to follow. The full-color photographs are excellent. This book is very well organized in sections such as desserts, breads, etc. If you need a gluten free cookbook, go straight for this one FIRST. It is the best!"
2,Just want to add my 2 cents. The Almond Cake is divine! Even I can't believe it is gluten free. And no dairy. Not everything I have made from this book has been great but this is a real winner.
2,I have not made any of the recipes out of the book however this book has taught me a lot about gluten and the right way to substitute ingredients to make them taste good. There are so many gross gluten free products out there and I had no idea where to start to make some of my own products. Good educational value and I am sure that once I test the recipes that they will be good as I do like the America's test Kitchen recipes for the most part.
2,"This is my first cookbook since discovering my gluten sensitivity. I'm not much of a cook, so I was a little frightened, but was pleasantly surprised! The directions are very clear with lots of pictures (I NEED pictures) so you know what you are doing is correct. Love it! Ps. Try the baked mac and cheese it's amazing!"
2,The Sandwich bread recipe is the best GF one we've tried so far. Can't wait to try the Multigrain one!
2,"Great cookbook. I have made a number of things from this cookbook, some multiple times. This cookbook not only has frequently desired dishes that people on a gluten free diet long to have but it also explains why each recipe works - very helpful. I have recommended it many times."
2,Excellent cookbook even if it wasn't gluten free; lots of pictures; very good explanations and detailsâ€¦it doesn't assume you know everything about cooking/baking and I appreciate that. Uses own gluten free flour mix (no almond flour) but has all the recipes for your fav foods. The english muffins were excellent; lots of work but well worth it! Buy it if you want some of your old time fav recipes that are gluten free. The wheat belly guy would not approve but sometimes you just have to eat what you like.
2,"Foodie meets Gluten Free. I have been a big fan of America's Test Kitchen for several years (pre-Gluten Free) and everything comes out with the exact taste and texture described if you follow their instructions exactly. The recipes are thoroughly tested so no more experiments which is the name of the game in gluten free baking/cooking. Nothing ever works the way it should or tastes quite right. This book is the answer to being to make your pre-GF diet favorites with nearly the same texture. I have already made the Blueberry Muffins, English Muffins, and drunken noodles (a little spicy if serving kids) and they are EXCELLENT! Thank you ATK so much for doing the copious amounts of work that must have went into creating this book. It is very much appreciated"
2,"great, thorough book! Very detailed about how the recipes were developed. Meant to give it 4 stars, not one!"
2,I really liked how simple the book and recipes were to follow. I would recommend it for anyone truly interested in kickstarting a gluten free diet.
2,"Judging from the reviews, it seems there are roughly three types of people buying this book.

1. People who are eating gluten-free for the health benefits.

Seriously? Hie thee to a nutritionist. The myth that gf versions of wheat-based products are some how ""healthier"" has been debunked time and time again by reputable doctors and professionals, especially when compared to whole grain versions of those same products. Which is not to say there isn't some benefit to cutting wheat from one's diet entirely -- by simply NOT EATING cake or pasta. But if you're really buying a recipe book which mainly contains things like chocolate cake and apple pie, only to be disappointed in the lack of nutritional value... I don't think you get how food works.

2. People with multiple allergies or special diet requirements, which include but are not limited to avoiding gluten.

I feel for you. (As long as this is a real deal and not one of those fad diets because you read an article claiming eggs were the spawn of the devil. Then I have no pity.) I do! Living in a body that mistakes any trace of wheat for poison is bad enough; I can't imagine having even FEWER options. But again: I'm unsure as to why you thought this book in particular would be helpful. This is mainly basic, comfort-eating American foodstuffs -- you'd be much better off adapting to the diet of countries or cultures which naturally gravitate away from the things that hurt you. (Before anyone gets smart: yes, this is exactly what I did myself following my diagnosis, because sub-par gf options were just a painful reminder of previous deliciousness.) Which is not to say there aren't specialty blogs or books with recipes for whatever you crave, or that the people at America's Test Kitchen didn't do their best to talk about substitutions. But sure, a cookbook that only claims to be free of gluten might not be the answer to your multiple dietary needs.

3. Celiacs or the gluten-intolerant, who sometimes just want a slice of bread that doesn't feel like punishment.

We've all been there. Cooked pasta that crunches like cereal, or dissolves into unspeakable gloop. Biscuits that could easily absorb the oil from tanker spills. Bread that would pass Monty Python's patented 'Is It A Witch?' test with flying colors.

It's not that we can't live without these things, and many of us do. But it can sometimes bewilder that, despite living in an age where we shoot people into space and pour our entire lives into our phones, there are precious few gluten-free substitutes that AREN'T actively terrible. I'm not even asking for great or indistinguishable from the ""real"" stuff -- it really, truly takes effort to find gluten-free versions that share any similarity of taste or texture with the food we once loved. What's the deal? Is wheat MAGIC?

... not quite, but, as the lovely, dedicated, and smart people at America's Test Kitchen explain in this book, wheat does command its own particular science. (Which might even be worse.) They take you through it in various foodstuff forms: what happens to pasta in boiling water without the protection of wheat protein, how non-wheat starches have a hard time absorbing the butter in baked goods, and why I couldn't find a decent yellow cake recipe for love or money. They tick off the usual problems with gluten-free food, even the stuff you make at home: too dry? too greasy? too dense? falls apart at the first touch? is the outside burnt to a crisp while the center remains gooey and uncooked? (I would never, ever have believed that last was possible... until the Great Cupcake Abomination of '12, in which dozens of baked goods lost their lives, and ultimately for naught.) They can tell you why and -- miracle of miracles! -- suggest how to modify your current recipes to fix it.

For me, this is why the book's a treasure. It's not just the recipes, although I've had great results so far and I'm sure will continue to do so as I work through the rest. You could even argue this book has value DESPITE the recipes, as (another thing you can easily glean from reviews) many gf peeps already have firm loyalties to a particular blog, brand, or procedure, and find ATK's to be too basic, even limited. I think it's worth noting that ATK took the most general and accessible approach possible: limiting their experiments with store-bought flour blends to two most well-known brands, and sticking to recipes that require a standard, if slightly adjusted, flour blend in the first place. (My favorite gf brownies use nothing but almond pulp.) It's very likely that, if you enjoy cooking and you've been gluten-free for a considerable length of time, you've already collected a few recipes you find preferable to the alternatives offered in ""How Can It Be Gluten Free.""

No, the real value of this book is its sheer thoroughness. Step by step -- misstep by misstep -- ATK walks you through their process, including a Why This Recipe Works section for each recipe and several multi-page spreads on general topics. It's an absolute treasure trove of information for those of us who DON'T have state-of-the-art kitchens and a bevvy of professionals at our disposal. It's impossible to catalogue every tidbit I took away, even on my first read-through. A good example might be the difference between their yellow cake and birthday cupcakes: no difference, except don't whip the egg whites in the latter, because it creates a dome effect which makes icing a pain. If this kind of attention to detail is not your thing -- if you're just looking for a book that tells you what to do, so you can do it and be done -- by all means, pass this one by.

However, some of us want more than good recipes. Some of us want to know WHY recipes work or fail, or why it came out beautifully that time we forgot the mixed batter on the counter because Game of Thrones was on, and it's never tasted as good since. It's the old giving a fish versus teaching how to fish -- ""How Can It Be Gluten Free"" puts the knowledge, and therefore power, into the hands of its reader. It's more than the recipes it offers. It's going to be my personal Rosetta Stone for any gluten-free recipes I encounter from now on, or when experimenting in making my own. I'm even planning on using its insights to adjust a few store-bought mixes, for when I've only got enough energy to turn on the oven.

So if you're in the first or second group, this book probably won't knock your socks off. But if you're my brethren of the third, and you enjoy cooking: this is an exhaustively-documented, beautifully-photographed, and near-encyclopedic tome on the ins, outs, arounds, and abouts of cooking and baking without that magical gluten ingredient.

Who needs it? We've got science on our side."
2,"We are newbies to GF cooking and I am so glad that ATK has take this on. Prior to going GF we were huge ATK fans already so we knew we could rely on them for tried and true recipes. I have tried a couple recipes and have not been disappointed. Honestly, even just the intro was hugely helpful- discusses various GF cooking ingredients, rates them and offers advice on storage. Well worth the money for me."
2,"I love this book!!! lots of photos, and tons of research done on everything from products to why a recipe works. Lots of great tips too! this is by Americas Test Kitchen and Cooks magazine folks which I think are excellent!!!"
2,"Very, very good. Gives many good ideas for gluten free bakery. You will not be disappointed to have this book ."
2,Got to go Gluten free so the more I find out the better it will be.
2,"If you or someone in your family suffer from any form of Celiac Disease (intolerance of the gluten found within wheat, rye, kamut and barley) this publication will serve your needs very well by offering excellent advice for cooking, recipes and dietary alternatives."
2,"Though gluten intolerance has been getting more than its ten minutes of fame in the media over the last couple of years, it is important to get the facts straight first. Severe gluten intolerance is known as â€œCeliac Disease (CD)â€ and can be very debilitating in its most severe form. However, CD is still very rare! In fact, though the numbers of legitimate cases being reported to the CDC have increased over the last 20 years, it has strictly been a numerical gain based on increasing populations, not an increase in percentage. Both the FDA & AMA have presented current studies which indicate severe CD is being over diagnosed by many practitioners. Unfortunately, far too many are also pre-maturely jumping to conclusions, climbing aboard bandwagons and unjustifiably linking this condition to faddish diet and personal health plans. As always, unscrupulous individuals and businesses will hype the legitimate need/demand in an effort to expand the market and increase their profits. Beware!

Now, regarding this book â€¦ if you or someone in your family does, in fact, have severe CD (intolerance of the gluten found within wheat, rye, kamut and barley) this publication will serve your needs very well by offering excellent advice for cooking, recipes and dietary alternatives."
1,"I like the recipes that I have tried. Some are a bit fussy--the banana bread recipe tells you to cook the bananas in a pan on the stove before stirring them into the batter! But Cook's Illustrated is that way... I was disappointed in the quality of the book. The cover detached from the body of the book in a matter of months.

The cornbread stuffing is one of my family's favorite recipes from this book."
1,"I had high hopes for this based on past experiences with ATF cookbooks, but so far it has been hit or miss. I made bisucits last night, following directions exactly. They weren't light and fluffy but they were not bad. The cornbread is barely ok - it doesn't raise very well and it is super corny (haha). The ingredients for their own ATF gluten-free flour are not cheap - but then again none of the commercial blends are cheap either."
1,"This book offers detailed instructions on gluten-free cooking. The test group has tested each recipe extensively, so the results can be extraordinary. I have two caveats, however: 1) Some of the recipes are very detailed and take a long time to prepare. Your investment in excellent results and your time commitment will determine how helpful the book is, and 2) I would find the book more helpful if it were published with a ring binding so that it would lie flat."
1,"I usually love cook books from America's Test Kitchen and Cooks Illustrated. I appreciate the instructions on technique, the step-by-step photos, the tips on best brands. But I'm disappointed in this book because it omits a huge range of gluten free flours and while the recipes come up with techniques for handling many challenges of gf baking, the several I've tested add plenty of materials, prep and hassle time for only marginally better results than I was already able to achieve without.

The biggest disappointment was the complete lack of recipes for other essential gf flours like, almond, sorghum, millet, and garbanzo/fava. The books editors focus mainly on their own rice, tapioca blend, and use two store bought blend variations, King Arthur and Bob's Red Mill All purpose (which I also use.) From my own experience sorghum mixes with rice or almond flour can produce a blend that has more depth of whole grain flavor and is closer to wheat in texture.

For people who bake all their own gf products, the effort is time consuming enough. Yet the recipe for basic sandwich bread, for example, has long rise times and added steps like building a foil collar around the pan so the bread raises higher. Ideally, one has bread pans with no handle lips so the foil collars can be properly attached. Mine don't but the dough really didn't seem to rise that much more anyway. The pizza instructions require an act of faith. The dough requires enough water to make a thickish batter which one spreads out with a spatula (sticky situation) then par bakes for an hour to drive the water out. This all before you even add the toppings and do the final baking, thus defeating the purpose of a quick pizza meal unless you spend an afternoon par baking crusts in advance and freezing them.

For people who are new to gf baking this is a good starter book. But try a few other gf cookbooks to experience a world of wonderful gf flours."
1,"Contains many recipes. It is thoroughly researched and well presented, unfortunately, for my preference, it is mostly about desserts and breads and has precious little about main course entries. It's a good one especially for baking and dessert making but not what I had hoped for in terms of entries."
